U_ID,CODEBASE,CODE1,CODE2,TOWN_ID,TOWN,COUNTY_ID,COUNTY,X,Y,AREA,bus_stops,MRT_stops,lon,lat
10153,A6307-0703-00,A6307-62-002,A6307-62,63000070,萬華區,63000,臺北市,300574.42915,2768126.02674,4285.8443,0,0,121.50111306144063,25.020358274686597
10154,A6303-1153-00,A6303-98-005,A6303-98,63000030,大安區,63000,臺北市,305834.29936,2768133.55499,3062.02297,0,0,121.55322858191086,25.020241446920583
10155,A6303-1156-00,A6303-97-008,A6303-97,63000030,大安區,63000,臺北市,303524.58827,2768111.26318,7590.55899,0,0,121.53034296561093,25.020123592744586
10156,A6303-1157-00,A6303-A1-001,A6303-A1,63000030,大安區,63000,臺北市,306216.62017,2768102.32311,5560.88261,0,0,121.55701535635515,25.019945343667317
10157,A6307-0699-00,A6307-65-003,A6307-65,63000070,萬華區,63000,臺北市,299946.95665,2768139.21175,2332.49229,0,0,121.49489645709404,25.020498134354987
10158,A6307-0704-00,A6307-65-002,A6307-65,63000070,萬華區,63000,臺北市,299999.86029,2768120.51007,5030.11903,0,0,121.49541995655608,25.02032754944487
10159,A6305-0685-00,A6305-51-003,A6305-51,63000050,中正區,63000,臺北市,303298.58824,2768132.51639,2965.09833,0,0,121.52810456331041,25.020323436965874
10160,A6307-0702-00,A6307-64-002,A6307-64,63000070,萬華區,63000,臺北市,300701.89356,2768127.36897,2127.45894,0,0,121.50237604436292,25.020366130176917
10161,A6303-1162-00,A6303-A1-002,A6303-A1,63000030,大安區,63000,臺北市,306156.83378,2768095.90825,5749.63818,0,0,121.5564227313703,25.019889648901497
10162,A6303-1151-00,A6303-97-006,A6303-97,63000030,大安區,63000,臺北市,303714.41179,2768137.32286,3619.51736,0,0,121.53222476326472,25.020352137710635
10163,A6307-0708-00,A6307-62-005,A6307-62,63000070,萬華區,63000,臺北市,300527.82394,2768104.99875,3616.90672,0,0,121.5006505210151,25.020169989457138
10164,A6307-0705-00,A6307-60-007,A6307-60,63000070,萬華區,63000,臺北市,300344.58919,2768111.80296,5816.97856,0,0,121.49883525816969,25.020237520509895
10165,A6303-1160-00,A6303-A0-004,A6303-A0,63000030,大安區,63000,臺北市,305662.54754,2768103.8693,7315.24146,1,0,121.55152566097,25.019979768926234
10166,A6303-1163-00,A6303-96-009,A6303-96,63000030,大安區,63000,臺北市,306068.25869,2768100.05885,6074.21342,0,0,121.55554529775704,25.019930402132353
10167,A6302-0866-00,A6302-75-007,A6302-75,63000020,信義區,63000,臺北市,307628.64178,2768100.40626,2863.54501,0,0,121.57100557455341,25.019874964783032
10168,A6302-0862-00,A6302-76-003,A6302-76,63000020,信義區,63000,臺北市,306362.70261,2768117.12567,4170.70833,0,0,121.55846334640282,25.020073550346083
10169,A6302-0872-00,A6302-66-008,A6302-66,63000020,信義區,63000,臺北市,308259.44409,2768005.35796,37718.94929,0,0,121.57725153188272,25.018992742977115
10370,A6303-1247-00,A6303-A6-009,A6303-A6,63000030,大安區,63000,臺北市,306536.67638,2767539.98636,113577.89615,2,0,121.56016343741645,25.014856693296903
10371,A6303-1237-00,A6303-A4-007,A6303-A4,63000030,大安區,63000,臺北市,306371.97942,2767756.86215,3289.34473,0,0,121.55854054478439,25.016820771441388
10372,A6303-1245-00,A6303-A7-006,A6303-A7,63000030,大安區,63000,臺北市,305442.21287,2767578.22047,92256.42383,3,0,121.54932146358944,25.01524232287449
10373,A6305-0714-00,A6305-53-006,A6305-53,63000050,中正區,63000,臺北市,303627.20404,2767708.70919,5697.36896,0,0,121.53134404596572,25.01648571690233
10374,A6305-0718-00,A6305-55-002,A6305-55,63000050,中正區,63000,臺北市,303316.01567,2767666.30914,8838.95179,0,0,121.5282592242401,25.016113916060863
10375,A6305-0720-00,A6305-52-005,A6305-52,63000050,中正區,63000,臺北市,303122.33364,2767661.48214,13371.44044,0,0,121.52634008585203,25.016077143144038
10376,A6305-0716-00,A6305-52-009,A6305-52,63000050,中正區,63000,臺北市,303039.25776,2767700.26237,3865.44626,0,0,121.5255184814126,25.016430161674005
10377,A6302-0897-00,A6302-78-009,A6302-78,63000020,信義區,63000,臺北市,306658.89017,2767655.26732,17994.83082,1,0,121.56137901391455,25.015892875194314
10378,A6305-0721-00,A6305-53-006,A6305-53,63000050,中正區,63000,臺北市,303615.12546,2767659.79677,7300.55325,0,0,121.53122247407836,25.01604456448891
10379,A6305-0722-00,A6305-55-002,A6305-55,63000050,中正區,63000,臺北市,303250.47481,2767628.80463,16725.34747,0,0,121.52760841504725,25.01577763173158
10503,A6308-0151-00,A6308-90-001,A6308-90,63000080,文山區,63000,臺北市,303848.40099,2766137.06643,211539.90017,2,0,121.53347431782555,25.002289112631917
10504,A6308-0047-00,A6308-05-007,A6308-05,63000080,文山區,63000,臺北市,306592.47246,2766563.26326,7321.96092,0,0,121.5606762052174,25.00603681634581
10505,A6308-0051-00,A6308-06-004,A6308-06,63000080,文山區,63000,臺北市,304551.72278,2766532.62603,5890.91504,0,0,121.54045748488149,25.005835063233427
10506,A6308-0077-00,A6308-05-009,A6308-05,63000080,文山區,63000,臺北市,306819.55066,2766460.1969,74761.3873,2,0,121.562921601324,25.00509784224613
10507,A6308-0050-00,A6308-06-004,A6308-06,63000080,文山區,63000,臺北市,304664.93961,2766538.92067,9092.46414,0,0,121.54157936186321,25.005887811184422
10508,A6308-0054-00,A6308-06-005,A6308-06,63000080,文山區,63000,臺北市,304451.65404,2766527.56314,7182.69601,0,0,121.53946591404934,25.005792954624024
10509,A6308-0052-00,A6308-03-010,A6308-03,63000080,文山區,63000,臺北市,305487.70009,2766539.41732,3964.98175,0,0,121.54973038391178,25.005862391856933
10510,A6308-0072-00,A6308-03-010,A6308-03,63000080,文山區,63000,臺北市,305548.62752,2766464.66195,21478.21438,1,0,121.5503309781009,25.005185271384747
10511,A6308-0061-00,A6308-04-005,A6308-04,63000080,文山區,63000,臺北市,307289.25408,2766509.97659,4964.18446,1,0,121.5675769240718,25.00552956613228
10512,A6308-0065-00,A6308-02-008,A6308-02,63000080,文山區,63000,臺北市,303980.86284,2766498.47995,7869.38052,0,0,121.53480069409514,25.005547235714673
10681,A6308-0238-00,A6308-19-006,A6308-19,63000080,文山區,63000,臺北市,304336.79451,2765976.74628,15181.34549,0,0,121.53830634172797,25.000824314742914
10682,A6308-0225-00,A6308-16-007,A6308-16,63000080,文山區,63000,臺北市,304654.30716,2766014.49983,3088.57007,0,0,121.54145327449643,25.001153737273295
10683,A6308-0227-00,A6308-19-004,A6308-19,63000080,文山區,63000,臺北市,304199.94767,2766012.77433,4299.09253,0,0,121.53695208164008,25.0011544749648
10684,A6308-0229-00,A6308-17-006,A6308-17,63000080,文山區,63000,臺北市,304565.24151,2766006.61758,3411.02854,0,0,121.54057063205093,25.00108578546241
10685,A6308-0231-00,A6308-16-008,A6308-16,63000080,文山區,63000,臺北市,304733.2476,2765996.61149,3339.7713,0,0,121.54223459097992,25.000989393244815
10686,A6308-0222-00,A6308-18-008,A6308-18,63000080,文山區,63000,臺北市,307527.4251,2766019.08998,4262.44504,0,0,121.56991599697074,25.001088853532742
10687,A6308-0226-00,A6308-18-009,A6308-18,63000080,文山區,63000,臺北市,307152.47422,2766013.29379,2832.87825,0,0,121.56620131578255,25.001050710383527
10688,A6308-0243-00,A6308-17-007,A6308-17,63000080,文山區,63000,臺北市,304581.27545,2765975.63765,4227.09443,0,0,121.54072824844519,25.000805522043574
10689,A6308-0239-00,A6308-17-005,A6308-17,63000080,文山區,63000,臺北市,304493.09264,2765980.79062,4899.01169,0,0,121.53985486889299,25.00085521583425
10690,A6308-0240-00,A6308-12-007,A6308-12,63000080,文山區,63000,臺北市,306962.27094,2765972.07414,8979.22996,0,0,121.56431537173604,25.000685741756318
10691,A6308-0236-00,A6308-24-003,A6308-24,63000080,文山區,63000,臺北市,305720.15391,2765989.43156,4303.60734,0,0,121.55201108869825,25.000888614277088
10692,A6308-0297-00,A6308-32-002,A6308-32,63000080,文山區,63000,臺北市,304675.48491,2765836.84684,53662.02097,1,0,121.5416560406558,24.999549126376298
10693,A6308-0242-00,A6308-20-003,A6308-20,63000080,文山區,63000,臺北市,305011.6714,2765974.43207,7070.41789,0,0,121.54499191494583,25.000779078509805
10694,A6308-0241-00,A6308-23-006,A6308-23,63000080,文山區,63000,臺北市,305420.38223,2765976.09472,6894.47529,0,0,121.54904086901345,25.000779200113268
10888,A6308-0453-00,A6308-47-005,A6308-47,63000080,文山區,63000,臺北市,305637.78197,2765412.95915,13886.68866,1,0,121.55117185573295,24.995687267323888
10889,A6308-0432-00,A6308-35-005,A6308-35,63000080,文山區,63000,臺北市,304725.96791,2765465.88995,4700.67693,0,0,121.54214145063418,24.99619831349922
10890,A6308-0436-00,A6308-39-003,A6308-39,63000080,文山區,63000,臺北市,305215.68765,2765458.77312,4610.88165,1,0,121.54699238913928,24.99611630607323
10891,A6308-0459-00,A6308-37-007,A6308-37,63000080,文山區,63000,臺北市,306841.30248,2765403.55569,9700.16731,0,0,121.56309361261393,24.99555772855052
10892,A6308-0440-00,A6308-37-006,A6308-37,63000080,文山區,63000,臺北市,306573.38197,2765451.57333,4869.19861,0,0,121.56044154694186,24.996001250770295
10893,A6308-0442-00,A6308-39-004,A6308-39,63000080,文山區,63000,臺北市,305264.57304,2765445.50702,4098.72076,0,0,121.54747612259013,24.995994758849626
10894,A6308-0441-00,A6308-36-008,A6308-36,63000080,文山區,63000,臺北市,305018.6167,2765447.90198,4963.29237,0,0,121.54503974917296,24.996025326311443
10895,A6308-0439-00,A6308-36-007,A6308-36,63000080,文山區,63000,臺北市,305087.80846,2765451.66327,3243.53616,0,0,121.5457253200621,24.99605677056569
10896,A6308-0446-00,A6308-41-002,A6308-41,63000080,文山區,63000,臺北市,304206.51349,2765431.55825,3249.37251,0,0,121.53699432043348,24.99590702944372
11078,A6308-0665-00,A6308-60-005,A6308-60,63000080,文山區,63000,臺北市,305619.81336,2764777.22297,43649.18975,0,0,121.55096826995839,24.98994851815307
11079,A6308-0635-00,A6308-50-006,A6308-50,63000080,文山區,63000,臺北市,304251.5495,2764844.29552,10533.84425,0,0,121.53741739652429,24.990603615343794
11080,A6308-0643-00,A6308-55-005,A6308-55,63000080,文山區,63000,臺北市,306777.80973,2764817.36569,7744.7637,0,0,121.56244056629572,24.99026801114254
11081,A6308-0637-00,A6308-61-001,A6308-61,63000080,文山區,63000,臺北市,307024.9716,2764837.62724,6514.64117,0,0,121.56488969230782,24.99044165734476
11082,A6308-0636-00,A6308-60-002,A6308-60,63000080,文山區,63000,臺北市,305153.21065,2764834.61543,16618.90986,0,0,121.54634857364688,24.99048369803477
11083,A6308-0669-00,A6308-59-005,A6308-59,63000080,文山區,63000,臺北市,306644.09969,2764769.99471,25175.28919,0,0,121.5611141443386,24.989845348183223
11084,A6308-0655-00,A6308-47-008,A6308-47,63000080,文山區,63000,臺北市,306330.57618,2764803.45841,31683.0481,0,0,121.5580098735778,24.99015913565454
11275,A6308-0824-00,A6308-72-002,A6308-72,63000080,文山區,63000,臺北市,306470.58977,2764358.44247,10399.5899,0,0,121.55937861344728,24.986136339991003
11276,A6308-0822-00,A6308-67-007,A6308-67,63000080,文山區,63000,臺北市,308664.53419,2764362.15721,6676.6957,0,0,121.58111037940408,24.98608660616093
11277,A6308-0838-00,A6308-69-008,A6308-69,63000080,文山區,63000,臺北市,305255.48226,2764308.5053,22789.17762,0,0,121.54734061023545,24.985730261486648
11278,A6308-0834-00,A6308-69-009,A6308-69,63000080,文山區,63000,臺北市,305367.19168,2764326.1577,19058.46647,0,0,121.54844782996884,24.985885553425735
11279,A6308-0827-00,A6308-70-009,A6308-70,63000080,文山區,63000,臺北市,306889.51776,2764353.74805,7066.01503,0,0,121.56352802190486,24.986078303805748
11280,A6308-0848-00,A6308-71-005,A6308-71,63000080,文山區,63000,臺北市,307356.86647,2764287.73779,18578.71772,1,0,121.56815450017336,24.985464765116266
11281,A6308-0830-00,A6308-75-001,A6308-75,63000080,文山區,63000,臺北市,306230.54371,2764336.94732,9969.26775,0,0,121.55700001262137,24.98595120067034
11282,A6308-0829-00,A6308-72-003,A6308-72,63000080,文山區,63000,臺北市,306360.62891,2764337.26049,5536.76027,0,0,121.55828855549501,24.985949199747722
11283,A6308-0825-00,A6308-71-003,A6308-71,63000080,文山區,63000,臺北市,307443.91739,2764357.93093,2572.5091,0,0,121.56901967546855,24.986095171171566
11478,A6308-1036-00,A6308-84-007,A6308-84,63000080,文山區,63000,臺北市,308910.59612,2762922.78387,420569.98335,3,0,121.58348636681848,24.973082497032077
11479,A6308-1032-00,A6308-89-009,A6308-89,63000080,文山區,63000,臺北市,306076.39359,2763383.19858,6377.67025,0,0,121.5554344334036,24.97734648423558
8956,A6305-0456-00,A6305-28-008,A6305-28,63000050,中正區,63000,臺北市,302636.69851,2769085.2813,7191.69134,0,0,121.52158285325939,25.028948127133283
8957,A6307-0425-00,A6307-36-001,A6307-36,63000070,萬華區,63000,臺北市,299728.23376,2769128.30298,1940.88892,0,0,121.49276497190394,25.029434864920777
8958,A6305-0446-00,A6305-30-005,A6305-30,63000050,中正區,63000,臺北市,300987.7978,2769121.70649,2916.74918,0,0,121.50524557013257,25.02933341013502
8959,A6307-0432-00,A6307-36-002,A6307-36,63000070,萬華區,63000,臺北市,299798.77454,2769091.09506,4851.3866,1,0,121.4934626078009,25.02909663244871
8960,A6307-0426-00,A6307-35-001,A6307-35,63000070,萬華區,63000,臺北市,300668.4589,2769125.49449,3300.92573,1,0,121.50208142944183,25.02937833072262
8961,A6303-0690-00,A6303-62-001,A6303-62,63000030,大安區,63000,臺北市,305847.78279,2769126.51971,4446.10071,0,0,121.55340237411495,25.029205365417173
8962,A6305-0443-00,A6305-32-007,A6305-32,63000050,中正區,63000,臺北市,302091.51412,2769123.77337,6155.10782,1,0,121.51618218867591,25.029314491380212
8963,A6303-0687-00,A6303-52-008,A6303-52,63000030,大安區,63000,臺北市,305975.69698,2769133.09689,2516.35998,0,0,121.5546701112825,25.029260019159278
8964,A6303-0698-00,A6303-54-007,A6303-54,63000030,大安區,63000,臺北市,306211.56093,2769112.90349,3171.62092,0,0,121.55700640639895,25.029068974758996
8965,A6303-0692-00,A6303-56-008,A6303-56,63000030,大安區,63000,臺北市,303076.95352,2769114.38597,3255.50463,0,0,121.52594636435047,25.029195510813416
8966,A6303-0696-00,A6303-60-003,A6303-60,63000030,大安區,63000,臺北市,304391.10325,2769120.26001,3554.16279,0,0,121.53896822572729,25.029201893532544
8967,A6303-0709-00,A6303-69-001,A6303-69,63000030,大安區,63000,臺北市,302718.71108,2769100.26228,7572.24675,1,0,121.52239607085734,25.02908052107025
8968,A6305-0447-00,A6305-23-007,A6305-23,63000050,中正區,63000,臺北市,301875.85083,2769117.5831,2989.64884,0,0,121.51404498577108,25.029266011732837
8969,A6307-0428-00,A6307-29-008,A6307-29,63000070,萬華區,63000,臺北市,300611.10297,2769120.03967,3135.61249,0,0,121.50151289786733,25.029331003332473
8970,A6303-0694-00,A6303-62-002,A6303-62,63000030,大安區,63000,臺北市,306059.0692,2769116.4326,4170.82038,0,0,121.55549554898916,25.029106490075204
8971,A6303-0693-00,A6303-64-001,A6303-64,63000030,大安區,63000,臺北市,303641.69595,2769116.98032,3697.29634,0,0,121.53154238167278,25.029199025850232
9210,A6302-0677-00,A6302-58-007,A6302-58,63000020,信義區,63000,臺北市,306965.40265,2768958.90679,3084.32311,0,0,121.56446966079261,25.02765052664887
9211,A6303-0803-00,A6303-67-006,A6303-67,63000030,大安區,63000,臺北市,303132.66942,2768946.38238,5793.98942,0,0,121.52649197010133,25.02767682566737
9212,A6307-0466-00,A6307-38-005,A6307-38,63000070,萬華區,63000,臺北市,300562.05445,2768966.51281,2245.94418,0,0,121.5010212553524,25.027946601745803
9213,A6302-0687-00,A6302-61-002,A6302-61,63000020,信義區,63000,臺北市,306301.25102,2768925.14795,5863.42458,0,0,121.55788745793488,25.027370599926417
9214,A6305-0502-00,A6305-37-004,A6305-37,63000050,中正區,63000,臺北市,302646.76385,2768945.67859,3240.06516,0,0,121.52167725995133,25.027687447701044
9215,A6305-0501-00,A6305-36-002,A6305-36,63000050,中正區,63000,臺北市,301396.67727,2768949.15534,3795.44992,0,0,121.50929066106215,25.0277617927253
9216,A6303-0799-00,A6303-72-003,A6303-72,63000030,大安區,63000,臺北市,305249.73856,2768957.10853,4920.23068,0,0,121.54746971062231,25.027697877904824
9217,A6303-0797-00,A6303-61-006,A6303-61,63000030,大安區,63000,臺北市,305058.33019,2768962.66271,1530.62152,0,0,121.54557333457333,25.02775499411308
9218,A6302-0692-00,A6302-57-008,A6302-57,63000020,信義區,63000,臺北市,306711.35322,2768902.36505,10360.069,0,0,121.56195005834194,25.02714961091025
9219,A6303-0822-00,A6303-77-003,A6303-77,63000030,大安區,63000,臺北市,305797.33624,2768909.38462,10493.99715,0,0,121.55289372765125,25.027246946133136
9220,A6305-0506-00,A6305-35-007,A6305-35,63000050,中正區,63000,臺北市,301650.43865,2768926.74028,7312.59587,0,0,121.51180426912666,25.027550793279584
9221,A6303-0813-00,A6303-67-006,A6303-67,63000030,大安區,63000,臺北市,303232.19288,2768924.86515,10058.32849,0,0,121.52747728536812,25.027479072629937
9222,A6302-0691-00,A6302-60-006,A6302-60,63000020,信義區,63000,臺北市,306169.3389,2768902.47691,6313.38646,0,0,121.556579470099,25.02717082753097
9223,A6307-0475-00,A6307-34-006,A6307-34,63000070,萬華區,63000,臺北市,301059.04692,2768932.60415,3378.82903,0,0,121.5059445660205,25.027623793700158
9224,A6303-0814-00,A6303-77-002,A6303-77,63000030,大安區,63000,臺北市,306004.2033,2768924.7434,6820.34565,0,0,121.55494411351866,25.027377965549938
9225,A6305-0500-00,A6305-35-005,A6305-35,63000050,中正區,63000,臺北市,301777.78151,2768949.46172,1565.8936,0,0,121.51306692276549,25.027751572110414
9452,A6302-0723-00,A6302-63-007,A6302-63,63000020,信義區,63000,臺北市,306934.63764,2768742.08423,4023.0271,0,0,121.56415587293907,25.025694229271192
9453,A6303-0898-00,A6303-72-009,A6303-72,63000030,大安區,63000,臺北市,305338.93495,2768758.71681,7168.3593,0,0,121.54834556667558,25.025903552505657
9454,A6302-0722-00,A6302-63-006,A6302-63,63000020,信義區,63000,臺北市,306867.5582,2768748.76299,5054.76499,0,0,121.5634914946066,25.02575704556014
9455,A6303-0889-00,A6303-78-004,A6303-78,63000030,大安區,63000,臺北市,302930.77775,2768780.33718,2876.84972,0,0,121.52448511884606,25.02618484689917
9456,A6305-0562-00,A6305-40-007,A6305-40,63000050,中正區,63000,臺北市,302265.28484,2768734.41972,6284.94371,1,0,121.51788929865887,25.02579342516058
9457,A6307-0527-00,A6307-42-006,A6307-42,63000070,萬華區,63000,臺北市,299603.73483,2768743.48663,3664.34374,0,0,121.49151748913376,25.025964821779873
9458,A6307-0534-00,A6307-48-002,A6307-48,63000070,萬華區,63000,臺北市,299836.87252,2768732.86596,4107.923,0,0,121.49382717143777,25.025861281875358
9459,A6303-0893-00,A6303-76-006,A6303-76,63000030,大安區,63000,臺北市,304575.99189,2768770.81985,3844.00911,0,0,121.54078641973844,25.026040512458028
9460,A6303-0894-00,A6303-81-002,A6303-81,63000030,大安區,63000,臺北市,303669.67597,2768768.07831,3110.49029,0,0,121.53180605405794,25.026048161235163
9461,A6302-0724-00,A6302-64-003,A6302-64,63000020,信義區,63000,臺北市,307060.99743,2768743.44732,4015.89434,0,0,121.56540795945718,25.02570177811359
9462,A6305-0557-00,A6305-38-009,A6305-38,63000050,中正區,63000,臺北市,302055.43446,2768759.61112,4192.47871,0,0,121.5158109382372,25.026028082427697
9463,A6302-0721-00,A6302-64-002,A6302-64,63000020,信義區,63000,臺北市,307061.00675,2768764.59096,3022.41027,0,0,121.56540892639958,25.02589266063712
9464,A6303-0897-00,A6303-81-003,A6303-81,63000030,大安區,63000,臺北市,303735.11138,2768762.65638,4864.60573,0,0,121.53245421200425,25.025996891234996
9465,A6305-0566-00,A6305-40-008,A6305-40,63000050,中正區,63000,臺北市,302305.39805,2768731.34136,2491.74276,0,0,121.51828664522199,25.025764248504803
9466,A6303-0903-00,A6303-76-007,A6303-76,63000030,大安區,63000,臺北市,304368.98088,2768749.10817,3713.55257,1,0,121.53873439045861,25.025851948592596
9467,A6302-0728-00,A6302-63-008,A6302-63,63000020,信義區,63000,臺北市,306985.15781,2768723.67379,7615.64318,0,0,121.56465568922684,25.025526120808195
9701,A6305-0611-00,A6305-44-007,A6305-44,63000050,中正區,63000,臺北市,302012.9035,2768562.81976,3317.71914,0,0,121.51538209781516,25.0242529146645
9702,A6303-0994-00,A6303-83-004,A6303-83,63000030,大安區,63000,臺北市,303384.74984,2768569.46898,6372.45418,0,0,121.52897516629781,25.024265196575257
9703,A6302-0772-00,A6302-65-006,A6302-65,63000020,信義區,63000,臺北市,306837.66291,2768544.01561,5692.31945,0,0,121.56318684259206,25.02390972632541
9704,A6303-0986-00,A6303-86-002,A6303-86,63000030,大安區,63000,臺北市,304678.91733,2768577.49359,2886.61684,0,0,121.54179859586235,25.02429145957766
9705,A6302-0766-00,A6302-69-004,A6302-69,63000020,信義區,63000,臺北市,307618.77367,2768553.78575,3198.37723,0,0,121.57092673473494,25.023968407617964
9706,A6305-0610-00,A6305-48-001,A6305-48,63000050,中正區,63000,臺北市,302844.8885,2768567.58663,2887.50908,0,0,121.52362593014072,25.02426714096296
9707,A6305-0605-00,A6305-44-003,A6305-44,63000050,中正區,63000,臺北市,302099.93782,2768583.52063,2956.50445,0,0,121.51624525204136,25.024436809506692
9708,A6305-0613-00,A6305-45-004,A6305-45,63000050,中正區,63000,臺北市,302736.86693,2768557.09222,4089.31347,0,0,121.5225552071557,25.024176163937916
9709,A6307-0602-00,A6307-52-003,A6307-52,63000070,萬華區,63000,臺北市,301497.58976,2768526.09601,10815.06834,0,0,121.51027478005591,25.023938987243973
9710,A6307-0597-00,A6307-50-002,A6307-50,63000070,萬華區,63000,臺北市,301334.96558,2768528.5674,6461.55394,2,0,121.50866352605159,25.02396682124975
9711,A6305-0608-00,A6305-44-005,A6305-44,63000050,中正區,63000,臺北市,301819.156,2768573.04894,2609.66166,0,0,121.51346275026661,25.0243519068045
9712,A6302-0765-00,A6302-67-007,A6302-67,63000020,信義區,63000,臺北市,307354.77827,2768565.20276,3693.20223,0,0,121.56831146178835,25.024081502317788
9713,A6303-0988-00,A6303-86-003,A6303-86,63000030,大安區,63000,臺北市,304726.12099,2768576.0055,3675.17014,0,0,121.5422662486049,25.02427631979129
9714,A6302-0771-00,A6302-65-005,A6302-65,63000020,信義區,63000,臺北市,306696.49467,2768545.03489,4935.14822,0,0,121.56178814511881,25.02392422085969
9715,A6303-0987-00,A6303-91-001,A6303-91,63000030,大安區,63000,臺北市,305519.87418,2768577.03959,1756.47552,0,0,121.55013109070083,25.024256758143384
9716,A6307-0586-00,A6307-46-008,A6307-46,63000070,萬華區,63000,臺北市,300406.7466,2768564.58072,3447.31341,0,0,121.49946766314072,25.024323135499067
9933,A6307-0634-00,A6307-55-006,A6307-55,63000070,萬華區,63000,臺北市,300131.94528,2768387.76207,2358.67878,0,0,121.49673838243292,25.02273593794575
9934,A6307-0636-00,A6307-56-007,A6307-56,63000070,萬華區,63000,臺北市,300478.9356,2768376.29151,3663.32004,0,0,121.50017605488435,25.02262085389558
9935,A6307-0635-00,A6307-53-006,A6307-53,63000070,萬華區,63000,臺北市,299798.55168,2768383.77152,4491.39383,0,0,121.49343486496926,25.022710912305705
9936,A6303-1074-00,A6303-95-002,A6303-95,63000030,大安區,63000,臺北市,303715.02497,2768380.07526,2740.14964,0,0,121.53224028904226,25.022543676224196
9937,A6305-0643-00,A6305-49-004,A6305-49,63000050,中正區,63000,臺北市,302468.39327,2768395.37649,5479.514,0,0,121.5198889114845,25.022725524551916
9938,A6307-0643-00,A6307-53-007,A6307-53,63000070,萬華區,63000,臺北市,299660.93452,2768355.52744,5578.52654,0,0,121.49207029210282,25.022460443762682
9939,A6303-1101-00,A6303-91-008,A6303-91,63000030,大安區,63000,臺北市,305443.37251,2768323.80275,18706.4841,0,0,121.54936290770085,25.02197335494927
9940,A6303-1080-00,A6303-93-005,A6303-93,63000030,大安區,63000,臺北市,305920.85572,2768353.47202,4963.33013,0,0,121.55409509816523,25.022223649380614
9941,A6302-0824-00,A6302-67-009,A6302-67,63000020,信義區,63000,臺北市,307301.06367,2768358.92618,3496.15629,0,0,121.567770673197,25.02222128979339
9942,A6305-0646-00,A6305-47-005,A6305-47,63000050,中正區,63000,臺北市,302806.73163,2768372.17737,2641.23372,0,0,121.5232403768963,25.022504322077047
9943,A6302-0825-00,A6302-70-009,A6302-70,63000020,信義區,63000,臺北市,306310.2846,2768362.60766,4813.48497,0,0,121.55795400619597,25.022291693792102
9944,A6302-0828-00,A6302-72-008,A6302-72,63000020,信義區,63000,臺北市,306885.92421,2768352.42013,4135.20559,0,0,121.56365713088933,25.022178206061213
10170,A6307-0711-00,A6307-61-008,A6307-61,63000070,萬華區,63000,臺北市,299829.15897,2768094.89328,5593.07216,0,0,121.4937276995896,25.020101906879265
10171,A6303-1159-00,A6303-99-004,A6303-99,63000030,大安區,63000,臺北市,303769.36135,2768105.6546,2711.92501,0,0,121.53276797382085,25.0200642877075
10172,A6303-1155-00,A6303-99-003,A6303-99,63000030,大安區,63000,臺北市,303840.16825,2768123.96607,4537.05398,0,0,121.5334702469258,25.020227087349923
10173,A6303-1161-00,A6303-98-006,A6303-98,63000030,大安區,63000,臺北市,305905.97057,2768101.24982,3016.27423,0,0,121.55393739393487,25.01994715382221
10174,A6302-0863-00,A6302-75-006,A6302-75,63000020,信義區,63000,臺北市,307577.94835,2768116.30645,2292.68972,0,0,121.57050396868976,25.02002043844632
10175,A6303-1164-00,A6303-A0-005,A6303-A0,63000030,大安區,63000,臺北市,305783.92863,2768100.64979,4279.03067,0,0,121.55272817665266,25.01994623715109
10176,A6302-0865-00,A6302-76-004,A6302-76,63000020,信義區,63000,臺北市,306434.27485,2768097.08648,3115.79674,0,0,121.55917166551941,25.019889972572027
10177,A6303-1158-00,A6303-98-005,A6303-98,63000030,大安區,63000,臺北市,305836.50986,2768107.70526,1926.1994,0,0,121.55324943762592,25.02000799572554
10178,A6307-0710-00,A6307-64-005,A6307-64,63000070,萬華區,63000,臺北市,300605.32992,2768097.52767,2563.99419,0,0,121.50141818505827,25.02009995249347
10179,A6307-0707-00,A6307-61-009,A6307-61,63000070,萬華區,63000,臺北市,299764.28453,2768110.49437,2415.14475,0,0,121.49308547852318,25.020244887081073
10180,A6305-0712-00,A6305-54-003,A6305-54,63000050,中正區,63000,臺北市,302820.24596,2767770.3171,172167.15697,0,0,121.52335124241279,25.017070268044368
10181,A6307-0709-00,A6307-65-003,A6307-65,63000070,萬華區,63000,臺北市,299904.63487,2768106.08483,3716.65976,0,0,121.49447592849297,25.020200459113905
10182,A6305-0688-00,A6305-51-003,A6305-51,63000050,中正區,63000,臺北市,303357.55995,2768079.39856,6915.72643,1,1,121.52868680594327,25.01984181402594
10183,A6307-0716-00,A6307-63-006,A6307-63,63000070,萬華區,63000,臺北市,300058.21169,2768073.6717,4860.91638,0,0,121.4959964108856,25.01990276408444
10184,A6307-0713-00,A6307-62-006,A6307-62,63000070,萬華區,63000,臺北市,300436.52309,2768085.00391,4560.8815,0,0,121.49974517087014,25.019992519277174
10185,A6305-0686-00,A6305-51-002,A6305-51,63000050,中正區,63000,臺北市,303129.01822,2768105.96612,5081.27144,0,0,121.52642342686016,25.020089700272003
10380,A6305-0717-00,A6305-53-005,A6305-53,63000050,中正區,63000,臺北市,303745.60998,2767676.98144,3233.24303,0,0,121.53251594916725,25.016195082827085
